"Ano";"Órgão Superior";"Órgão";"Unidade Gestora";"Categoria";"Origem";"Espécie";"Detalhamento";"Orçamento Atualizado (Valor Previsto)";"Receita Realizada (Valor Arrecadado)";"% Previsto/Realizado";"Valor Lançado";
"2023";"25000 - Ministério da Fazenda";"25000 - Ministério da Fazenda - Unidades com vínculo direto";"170013 - SETORIAL ORCAMENTARIA E FINANCEIRA-MF";"1 - Receitas Correntes";"12 - Contribuições";"121 - Contribuições sociais";"12120207 - CONT.PIS/PASEP-OPT.SIMP.NAC-MULTAS DIV.AT.";"12.752.374,00";"0,00";"0,00%";"0,00";
"2023";"26000 - Ministério da Educação";"26268 - Fundação Universidade Federal de Rondônia";"154055 - FUNDACAO UNIVERSIDADE FEDERAL DE RONDONIA";"2 - Receitas de Capital";"22 - Alienação de Bens";"221 - Alienação de bens móveis";"22130101 - ALIENACAO DE BENS MOVEIS E SEMOVENTES-PRINC.";"66.800,00";"0,00";"0,00%";"0,00";
"2023";"26000 - Ministério da Educação";"26294 - Hospital de Clínicas de Porto Alegre";"155001 - HOSPITAL DE CLINICAS DE PORTO ALEGRE";"1 - Receitas Correntes";"13 - Receita Patrimonial";"136 - Cessão de direitos";"13610111 - CESSAO DIR.OPERAC.PAGTOS-EXEC.E LEG.-PRINC.";"0,00";"784.975,24";"0,00%";"0,00";
"2023";"25000 - Ministério da Fazenda";"25000 - Ministério da Fazenda - Unidades com vínculo direto";"170010 - SECRET. ESPECIAL DA RECEITA FEDERAL DO BRASIL";"1 - Receitas Correntes";"11 - Impostos, Taxas e Contribuições de Melhoria";"111 - Impostos";"11130331 - IRRF-REMESSA AO EXTERIOR-PRINCIPAL";"0,00";"0,00";"0,00%";"162.837.302,99";
"2023";"26000 - Ministério da Educação";"26405 - Instituto Federal do Ceará";"158133 - INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA";"1 - Receitas Correntes";"13 - Receita Patrimonial";"131 - Exploração do patrimônio imobiliário do Estado";"13110201 - CONC/PERM/AUT/CESSAO DIR.USO IMOV.PUB-PRINC.";"5.532,00";"0,00";"0,00%";"0,00";
"2023";"26000 - Ministério da Educação";"26412 - Instituto Federal do Sul de Minas Gerais";"158137 - INST.FED.DE EDUC.,CIENC.E TEC.DO SUL DE MG";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19210301 - INDENIZACAO POR SINISTRO-PRINCIPAL";"42.506,00";"0,00";"0,00%";"0,00";
"2023";"26000 - Ministério da Educação";"26248 - Universidade Federal Rural de Pernambuco";"153165 - UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO";"1 - Receitas Correntes";"18 - Receitas Correntes - a classificar";"180 - Receitas Correntes - a classificar";"18000000 - Receitas Correntes - a classificar";"0,00";"0,00";"0,00%";"0,00";
"2023";"26000 - Ministério da Educação";"26266 - Fundação Universidade Federal do Pampa";"154359 - FUNDACAO UNIVERSIDADE FEDERAL DO PAMPA";"2 - Receitas de Capital";"22 - Alienação de Bens";"221 - Alienação de bens móveis";"22130101 - ALIENACAO DE BENS MOVEIS E SEMOVENTES-PRINC.";"50.000,00";"0,00";"0,00%";"0,00";
"2023";"26000 - Ministério da Educação";"26274 - Fundação Universidade Federal de Uberlândia";"154043 - FUNDACAO UNIVERSIDADE FEDERAL DE UBERLANDIA";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"191 - Multas administrativas, contratuais e judiciais";"19110901 - MULTAS E JUROS PREVISTOS EM CONTRATOS-PRINC.";"9.813,00";"301.369,25";"3071,12%";"0,00";
"2023";"53000 - Ministério da Integração e do Desenvolvimento Regional";"53901 - Fundo Constitucional de Financiamento do Norte";"537002 - FUNDO CONSTITUCIONAL FINANCIAMENTO NORTE";"1 - Receitas Correntes";"11 - Impostos, Taxas e Contribuições de Melhoria";"111 - Impostos";"11130318 - IRRF-TRABALHO-JUROS DA DIVIDA ATIVA";"1.370.732,00";"0,00";"0,00%";"0,00";
"2023";"26000 - Ministério da Educação";"26256 - Centro Federal de Educação Tecnológica Celso Suckow da Fonseca";"153010 - CENTRO FED.DE EDUC.TECNOL.CELSO S.DA FONSECA";"1 - Receitas Correntes";"16 - Receita de Serviços";"161 - Serviços Administrativos e Comerciais Gerais";"16110101 - SERV.ADMINISTRAT.E COMERCIAIS GERAIS-PRINC.";"8.067,00";"113,00";"1,40%";"0,00";
"2023";"25000 - Ministério da Fazenda";"25000 - Ministério da Fazenda - Unidades com vínculo direto";"170010 - SECRET. ESPECIAL DA RECEITA FEDERAL DO BRASIL";"1 - Receitas Correntes";"11 - Impostos, Taxas e Contribuições de Melhoria";"111 - Impostos";"11130342 - IRRF-OUTROS RENDIMENTOS-MULTAS E JUROS";"0,00";"0,00";"0,00%";"- 8.728.926,62";
"2023";"26000 - Ministério da Educação";"26000 - Ministério da Educação - Unidades com vínculo direto";"150014 - SUBSECRETARIA DE PLANEJ. E ORCAMENTO SPO(MEC)";"1 - Receitas Correntes";"13 - Receita Patrimonial";"134 - Exploração de recursos naturais";"13410241 - ROYAL.PETRO.PLAT.-COM.A PARTIR 3/12/12-PRINC.";"968.667.719,00";"0,00";"0,00%";"0,00";
"2023";"44000 - Ministério do Meio Ambiente e Mudança do Clima";"44207 - Instituto Chico Mendes de Conservação da Biodiversidade";"443032 - INST.CHICO MENDES DE CONSER.DA BIODIVERSIDADE";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"191 - Multas administrativas, contratuais e judiciais";"19110901 - MULTAS E JUROS PREVISTOS EM CONTRATOS-PRINC.";"0,00";"1.618,49";"0,00%";"0,00";
"2023";"26000 - Ministério da Educação";"26351 - Universidade Federal do Recôncavo da Bahia";"158092 - UNIVERSIDADE FEDERAL DO RECONCAVO DA BAHIA";"1 - Receitas Correntes";"15 - Receita Industrial";"151 - Receita da indústria extrativa mineral";"15110101 - RECEITA INDUSTRIAL-PRINCIPAL";"0,00";"1.062,50";"0,00%";"0,00";
"2023";"26000 - Ministério da Educação";"26260 - Universidade Federal de Alfenas";"153028 - UNIVERSIDADE FEDERAL DE ALFENAS";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19210101 - INDENIZ.P/DANOS CAUSADOS AO PATR.PUB.-PRINC.";"0,00";"30.731,09";"0,00%";"0,00";
"2023";"26000 - Ministério da Educação";"26251 - Fundação Universidade Federal do Tocantins";"154419 - FUNDACAO UNIVERSIDADE FEDERAL DO TOCANTINS";"1 - Receitas Correntes";"16 - Receita de Serviços";"169 - Outros serviços";"16999902 - OUTROS SERVICOS-MULTAS E JUROS";"0,00";"1.173,33";"0,00%";"0,00";
"2023";"25000 - Ministério da Fazenda";"25000 - Ministério da Fazenda - Unidades com vínculo direto";"170013 - SETORIAL ORCAMENTARIA E FINANCEIRA-MF";"1 - Receitas Correntes";"12 - Contribuições";"121 - Contribuições sociais";"12191018 - CONT.MOV.TRANSM.VAL.CR.DIR.FIN-JUROS DIV.AT.";"0,00";"1.513.509,45";"0,00%";"0,00";
"2023";"42000 - Ministério da Cultura";"34902 - Fundo Nacional de Cultura";"540030 - FUNDO NACIONAL DA CULTURA - FNC";"1 - Receitas Correntes";"13 - Receita Patrimonial";"133 - Delegação de Serviços Públicos Mediante Concessão, Permissão, Autorização ou Licença";"13339913 - OUTRAS.DLG.SV.TELEC-NAO.P.ORBITAIS/DA.PRC";"0,00";"2.673,37";"0,00%";"0,00";
"2023";"52000 - Ministério da Defesa";"31280 - Caixa de Construções de Casas para o Pessoal da Marinha do Brasil";"773008 - DIRETORIA DE FINANCAS DA MARINHA - CCCPM";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"199 - Demais receitas correntes";"19999921 - OUTRAS REC.N.ARREC.N.PROJ.RFB-PRIM.-PRINC.";"30.841.206,00";"373.982,87";"1,21%";"0,00";
"2023";"33000 - Ministério da Previdência Social";"37904 - Fundo do Regime Geral da Previdência Social";"513001 - COORDENACAO DE ORCAMENTO E FINANCAS DO FRGPS";"1 - Receitas Correntes";"13 - Receita Patrimonial";"132 - Valores Mobiliários";"13220101 - DIVIDENDOS-PRINCIPAL";"124.135.792,00";"183.147.967,13";"147,54%";"0,00";
"2023";"26000 - Ministério da Educação";"26298 - Fundo Nacional de Desenvolvimento da Educação";"153173 - FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO";"1 - Receitas Correntes";"13 - Receita Patrimonial";"132 - Valores Mobiliários";"13210501 - JUROS DE TITULOS DE RENDA-PRINCIPAL";"1.268.142,00";"1.210.309,78";"95,44%";"0,00";
"2023";"26000 - Ministério da Educação";"26237 - Universidade Federal de Juiz de Fora";"153061 - UNIVERSIDADE FEDERAL DE JUIZ DE FORA";"1 - Receitas Correntes";"16 - Receita de Serviços";"161 - Serviços Administrativos e Comerciais Gerais";"16110301 - SERV.DE REGIST.,CERTIF.E FISCALIZ.-PRINCIPAL";"0,00";"276,00";"0,00%";"0,00";
"2023";"41000 - Ministério das Comunicações";"41232 - Fundo de Universalização dos Serviços de Telecomunicações";"413047 - FUNDO DE UNIVERS.DOS SERV.TELECOMUNICACOES";"7 - Receitas Correntes - intra-orçamentárias";"73 - Receita Patrimonial";"733 - Receita de concessões e permissões";"73330411 - CESS.DIR.USO.RADFRQ-NAO.P.ORBITAIS/PRC-INTRA";"0,00";"20.104,35";"0,00%";"0,00";
"2023";"26000 - Ministério da Educação";"26415 - Instituto Federal do Mato Grosso do Sul";"158132 - INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL";"1 - Receitas Correntes";"14 - Receita Agropecuária";"141 - Receita da produção vegetal";"14110101 - RECEITA AGROPECUARIA-PRINCIPAL";"127.464,00";"30.552,17";"23,97%";"0,00";
"2023";"68000 - Ministério de Portos e Aeroportos";"62901 - Fundo Nacional de Aviação Civil";"110591 - FUNDO NACIONAL DE AVIACAO CIVIL";"1 - Receitas Correntes";"16 - Receita de Serviços";"162 - Serviços e Atividades Referentes à Navegação e ao Transporte";"16210431 - PARCELA TARIFA EMBARQUE INTERNACIONAL-PRINC.";"0,00";"279.945,12";"0,00%";"0,00";
"2023";"41000 - Ministério das Comunicações";"41231 - Agêncial Nacional de Telecomunicações";"413001 - AGENCIA NACIONAL DE TELECOMUNICACOES-SEDE";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"191 - Multas administrativas, contratuais e judiciais";"19110213 - MLT.LEI.GER.TELECOM-NAO.P.ORBITAIS/DA.PRC";"163.999.064,00";"54.542,83";"0,03%";"0,00";
"2023";"68000 - Ministério de Portos e Aeroportos";"62901 - Fundo Nacional de Aviação Civil";"110591 - FUNDO NACIONAL DE AVIACAO CIVIL";"1 - Receitas Correntes";"13 - Receita Patrimonial";"133 - Delegação de Serviços Públicos Mediante Concessão, Permissão, Autorização ou Licença";"13320402 - DELEG.P/EXPLOR.INFRAEST.AEROPORTUARIA-MUL.JUR";"0,00";"1.655.207,25";"0,00%";"0,00";
"2023";"20000 - Presidência da República";"20415 - Empresa Brasil de Comunicação";"115406 - EMPRESA BRASIL DE COMUNICACAO S.A";"1 - Receitas Correntes";"12 - Contribuições";"122 - Contribuições econômicas";"12211002 - CONTRIB.P/FOMENTO RADIODIFUSAO PUBL.-MUL.JUR.";"0,00";"6,58";"0,00%";"0,00";
"2023";"25000 - Ministério da Fazenda";"25208 - Superintendência de Seguros Privados";"173039 - SUPERINTENDENCIA DE SEGUROS PRIVADOS - RJ";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"199 - Demais receitas correntes";"19999921 - OUTRAS REC.N.ARREC.N.PROJ.RFB-PRIM.-PRINC.";"0,00";"14.667,95";"0,00%";"0,00";
"2023";"26000 - Ministério da Educação";"26232 - Universidade Federal da Bahia";"153038 - UNIVERSIDADE FEDERAL DA BAHIA";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"199 - Demais receitas correntes";"19999921 - OUTRAS REC.N.ARREC.N.PROJ.RFB-PRIM.-PRINC.";"2.844,00";"0,00";"0,00%";"0,00";
"2023";"28000 - Ministério do Desenvolvimento, Indústria, Comércio e Serviços";"30204 - Instituto Nacional da Propriedade Industrial";"183038 - INSTITUTO NACIONAL DA PROPRIEDADE INDUSTRIAL";"7 - Receitas Correntes - intra-orçamentárias";"76 - Receita de Serviços";"761 - Serviços Administrativos e Comerciais Gerais";"76110101 - SERV.ADMIN.E COMERCIAIS GERAIS-PRINC.-INTRA";"0,00";"2.389,00";"0,00%";"0,00";
"2023";"30000 - Ministério da Justiça e Segurança Pública";"30905 - Fundo de Defesa de Direitos Difusos";"200401 - FUNDO DE DEFESA DE DIREITOS DIFUSOS";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19219903 - OUTRAS INDENIZACOES-DIVIDA ATIVA";"0,00";"29.209.749,27";"0,00%";"0,00";
"2023";"52000 - Ministério da Defesa";"52904 - Fundo do Exército";"167086 - FUNDO DO EXERCITO";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19210102 - INDENIZ.P/DANOS CAUSADOS AO PATR.PUB.-MUL.JUR";"0,00";"3.129,17";"0,00%";"0,00";
"2023";"68000 - Ministério de Portos e Aeroportos";"62901 - Fundo Nacional de Aviação Civil";"110591 - FUNDO NACIONAL DE AVIACAO CIVIL";"1 - Receitas Correntes";"18 - Receitas Correntes - a classificar";"180 - Receitas Correntes - a classificar";"18000000 - Receitas Correntes - a classificar";"0,00";"0,00";"0,00%";"0,00";
"2023";"41000 - Ministério das Comunicações";"24216 - Telecomunicações Brasileiras S.A.";"242160 - TELECOMUNICACOES BRASILEIRAS S/A";"7 - Receitas Correntes - intra-orçamentárias";"76 - Receita de Serviços";"769 - Outros serviços";"76999901 - OUTROS SERVICOS-PRINCIPAL-INTRA";"205.176,00";"45.149,78";"22,01%";"0,00";
"2023";"68000 - Ministério de Portos e Aeroportos";"62901 - Fundo Nacional de Aviação Civil";"110591 - FUNDO NACIONAL DE AVIACAO CIVIL";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19220111 - RESTITUICAO DE CONVENIOS-PRIMARIAS-PRINCIPAL";"0,00";"831.158,53";"0,00%";"0,00";
"2023";"26000 - Ministério da Educação";"26261 - Universidade Federal de Itajubá";"153030 - UNIVERSIDADE FEDERAL DE ITAJUBA";"1 - Receitas Correntes";"16 - Receita de Serviços";"161 - Serviços Administrativos e Comerciais Gerais";"16110102 - SERV.ADMINISTRAT.E COMERCIAIS GERAIS-MUL.JUR.";"0,00";"31,00";"0,00%";"0,00";
"2023";"26000 - Ministério da Educação";"26424 - Instituto Federal do Tocantins";"158131 - INST.FED.DE EDUC.,CIENC.E TEC.DO TOCANTINS";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19210101 - INDENIZ.P/DANOS CAUSADOS AO PATR.PUB.-PRINC.";"0,00";"51.445,48";"0,00%";"0,00";
"2023";"26000 - Ministério da Educação";"26253 - Universidade Federal Rural da Amazônia";"153034 - UNIVERSIDADE FEDERAL RURAL DA AMAZONIA";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19239901 - OUTROS RESSARCIMENTOS-PRINCIPAL";"0,00";"42.130,36";"0,00%";"0,00";
"2023";"46000 - Ministério da Gestão e da Inovação em Serviços Públicos";"46000 - Ministério da Gestão e da Inovação em Serviços Públicos - Unidades com vínculo direto";"201082 - SETORIAL ORCAMENTARIA E FINANCEIRA/MGI";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"194 - MULTAS E JUROS DE MORA DAS REC.DE CAPITAL";"19420206 - MUL.JUR.MORA ALIEN.BENS IMOVEIS-PROAP-JUROS";"0,00";"724,58";"0,00%";"0,00";
"2023";"26000 - Ministério da Educação";"26413 - Instituto Federal do Triângulo Mineiro";"158099 - INST.FED.DE EDUC.,CIENC.E TEC.DO TRIA.MINEIRO";"1 - Receitas Correntes";"13 - Receita Patrimonial";"131 - Exploração do patrimônio imobiliário do Estado";"13119901 - OUTRAS RECEITAS IMOBILIARIAS-PRINCIPAL";"0,00";"9.185,05";"0,00%";"0,00";
"2023";"28000 - Ministério do Desenvolvimento, Indústria, Comércio e Serviços";"28000 - Ministério do Desenvolvimento, Indústria, Comércio e Serviços - Unidades com vínculo direto";"280102 - SETORIAL ORCAMENTARIA E FINANCEIRA-MDICS";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19220111 - RESTITUICAO DE CONVENIOS-PRIMARIAS-PRINCIPAL";"0,00";"3.328.554,43";"0,00%";"0,00";
"2023";"26000 - Ministério da Educação";"26248 - Universidade Federal Rural de Pernambuco";"153165 - UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO";"1 - Receitas Correntes";"16 - Receita de Serviços";"169 - Outros serviços";"16999901 - OUTROS SERVICOS-PRINCIPAL";"0,00";"25.417,92";"0,00%";"0,00";
"2023";"26000 - Ministério da Educação";"26237 - Universidade Federal de Juiz de Fora";"153061 - UNIVERSIDADE FEDERAL DE JUIZ DE FORA";"1 - Receitas Correntes";"18 - Receitas Correntes - a classificar";"180 - Receitas Correntes - a classificar";"18000000 - Receitas Correntes - a classificar";"0,00";"0,00";"0,00%";"0,00";
"2023";"39000 - Ministério dos Transportes";"29209 - VALEC Engenharia, Construções e Ferrovias S.A.";"275075 - VALEC ENGENHARIA, CONSTRUCOES E FERROVIAS S.A";"1 - Receitas Correntes";"13 - Receita Patrimonial";"131 - Exploração do patrimônio imobiliário do Estado";"13110201 - CONC/PERM/AUT/CESSAO DIR.USO IMOV.PUB-PRINC.";"0,00";"142.926,86";"0,00%";"0,00";
"2023";"26000 - Ministério da Educação";"26409 - Instituto Federal de Minas Gerais";"158122 - INST.FED.DE EDUC.,CIENC.E TEC.DE MINAS GERAIS";"1 - Receitas Correntes";"13 - Receita Patrimonial";"131 - Exploração do patrimônio imobiliário do Estado";"13110201 - CONC/PERM/AUT/CESSAO DIR.USO IMOV.PUB-PRINC.";"5.019,00";"16.895,75";"336,64%";"0,00";
"2023";"26000 - Ministério da Educação";"26419 - Instituto Federal do Rio Grande do Sul";"158141 - INST.FED.DE EDUC.,CIENC.E TEC.DO RS";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"191 - Multas administrativas, contratuais e judiciais";"19110901 - MULTAS E JUROS PREVISTOS EM CONTRATOS-PRINC.";"6.036,00";"15,00";"0,25%";"0,00";
"2023";"25000 - Ministério da Fazenda";"25000 - Ministério da Fazenda - Unidades com vínculo direto";"170010 - SECRET. ESPECIAL DA RECEITA FEDERAL DO BRASIL";"1 - Receitas Correntes";"12 - Contribuições";"122 - Contribuições econômicas";"12210202 - CONTR.LOJ.FR.ENTREP.ADUAN.DEP.ALFAND.-MUL.JUR";"0,00";"0,00";"0,00%";"- 3.128,74";
"2023";"44000 - Ministério do Meio Ambiente e Mudança do Clima";"44206 - Instituto de Pesquisas Jardim Botânico do Rio de Janeiro";"443019 - COORD. DE PLAN. ORCAMENTO E FIN./COPLAN/JBRJ";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19229901 - OUTRAS RESTITUICOES-PRINCIPAL";"0,00";"23.838,52";"0,00%";"0,00";
"2023";"33000 - Ministério da Previdência Social";"37202 - Instituto Nacional do Seguro Social";"510001 - COORD.GERAL DE ORCAMENTO, FINANCAS E CONTAB.";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19220631 - RESTIT.DESP.PRIMARIAS EX.ANTERIORES-PRINC.";"0,00";"138.267,36";"0,00%";"0,00";
"2023";"26000 - Ministério da Educação";"26267 - Universidade Federal da Integração Latino-Americana";"158658 - UNIV. FEDERAL DA INTEGRACAO-LATINO-AMERICANA";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"191 - Multas administrativas, contratuais e judiciais";"19110902 - MULTAS E JUROS PREVISTOS EM CONTRATOS-MUL.JUR";"0,00";"126,50";"0,00%";"0,00";
"2023";"26000 - Ministério da Educação";"26283 - Fundação Universidade Federal do Mato Grosso do Sul";"154054 - FUNDACAO UNIVERS.FED. DE MATO GROSSO DO SUL";"2 - Receitas de Capital";"24 - Transferências de Capital";"242 - Transferências dos Estados e do Distrito Federal e de suas Entidades";"24220101 - TRANSF.CONV.EST/DF/ENT.PARA UNIAO-PRINC.";"0,00";"45.414,10";"0,00%";"0,00";
"2023";"53000 - Ministério da Integração e do Desenvolvimento Regional";"53903 - Fundo Constitucional de Financiamento do Nordeste";"537001 - FUNDO CONSTITUCIONAL DE FINANCIAM.DO NORDESTE";"7 - Receitas Correntes - intra-orçamentárias";"71 - Impostos, Taxas e Contribuições de Melhoria";"711 - Impostos";"71140152 - IPI-OUTROS PRODUTOS-MULTAS E JUROS-INTRA";"80,00";"0,00";"0,00%";"0,00";
"2023";"52000 - Ministério da Defesa";"52000 - Ministério da Defesa - Unidades com vínculo direto";"110407 - DEPARTAMENTO DE PLANEJ, ORC E FINANCAS (MD)";"1 - Receitas Correntes";"16 - Receita de Serviços";"163 - Serviços e Atividades Referentes à Saúde";"16320101 - SERV.ASSIST.SAUDE SUPLEM.SERV.CIVIL-PRINC.";"6.776.968,00";"6.289.978,10";"92,81%";"0,00";
"2023";"26000 - Ministério da Educação";"26281 - Fundação Universidade Federal de Sergipe";"154050 - FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"191 - Multas administrativas, contratuais e judiciais";"19110901 - MULTAS E JUROS PREVISTOS EM CONTRATOS-PRINC.";"0,00";"45.527,39";"0,00%";"0,00";
"2023";"26000 - Ministério da Educação";"26241 - Universidade Federal do Paraná";"153079 - UNIVERSIDADE FEDERAL DO PARANA";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"191 - Multas administrativas, contratuais e judiciais";"19110902 - MULTAS E JUROS PREVISTOS EM CONTRATOS-MUL.JUR";"0,00";"5.141,79";"0,00%";"0,00";
"2023";"36000 - Ministério da Saúde";"36213 - Agência Nacional de Saúde Suplementar";"253003 - AGENCIA NACIONAL DE SAUDE SUPLEMENTAR";"1 - Receitas Correntes";"11 - Impostos, Taxas e Contribuições de Melhoria";"112 - Taxas";"11210104 - TX.INSP,CONTROL.E FISCALIZ.-DIV.AT.-MUL.JUR.";"96.761,00";"83.124,68";"85,91%";"0,00";
"2023";"26000 - Ministério da Educação";"26421 - Instituto Federal de Rondônia";"158148 - INST. FED. DE EDUC.,CIENC. E TEC. DE RONDONIA";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"199 - Demais receitas correntes";"19999921 - OUTRAS REC.N.ARREC.N.PROJ.RFB-PRIM.-PRINC.";"0,00";"10.011,02";"0,00%";"0,00";
"2023";"44000 - Ministério do Meio Ambiente e Mudança do Clima";"20701 - Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis";"193034 - IBAMA - INST.BRASILEIRO MEIO AMBIENTE/MATRIZ";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19220632 - RESTIT.DESP.PRIMARIAS EX.ANTERIORES-MUL.JUR.";"0,00";"905,49";"0,00%";"0,00";
"2023";"32000 - Ministério de Minas e Energia";"32205 - Agência Nacional do Petróleo, Gás Natural e Biocombustíveis";"323030 - AG. NAC.DO PETROLEO GAS NAT.E BIOCOM";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19220631 - RESTIT.DESP.PRIMARIAS EX.ANTERIORES-PRINC.";"0,00";"3.010,55";"0,00%";"0,00";
"2023";"26000 - Ministério da Educação";"26239 - Universidade Federal do Pará";"153063 - UNIVERSIDADE FEDERAL DO PARA";"1 - Receitas Correntes";"17 - Transferências Correntes";"171 - Transferências da União e de suas Entidades";"17179901 - OUTRAS TRANSF.CONV.UNIAO E SUAS ENTID.-PRINC.";"0,00";"0,00";"0,00%";"0,00";
"2023";"26000 - Ministério da Educação";"26351 - Universidade Federal do Recôncavo da Bahia";"158092 - UNIVERSIDADE FEDERAL DO RECONCAVO DA BAHIA";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19220631 - RESTIT.DESP.PRIMARIAS EX.ANTERIORES-PRINC.";"0,00";"200,00";"0,00%";"0,00";
"2023";"25000 - Ministério da Fazenda";"25000 - Ministério da Fazenda - Unidades com vínculo direto";"170010 - SECRET. ESPECIAL DA RECEITA FEDERAL DO BRASIL";"1 - Receitas Correntes";"12 - Contribuições";"121 - Contribuições sociais";"12140202 - CONTRIB.PREVIDENCIARIA DO SEGURADO-MUL.JUR.";"0,00";"0,00";"0,00%";"1.100.094.138,65";
"2023";"30000 - Ministério da Justiça e Segurança Pública";"30911 - Fundo Nacional de Segurança Pública";"200331 - FUNDO NACIONAL DE SEGURANCA PUBLICA - FNSP";"1 - Receitas Correntes";"13 - Receita Patrimonial";"139 - Demais receitas patrimoniais";"13910171 - PART.UNIAO REC.LOT.APOSTAS QUOTA FIXA-PRINC.";"0,00";"- 17.499,06";"0,00%";"0,00";
"2023";"26000 - Ministério da Educação";"26448 - Universidade Federal do Sul e Sudeste do Pará";"158718 - UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARA";"1 - Receitas Correntes";"16 - Receita de Serviços";"161 - Serviços Administrativos e Comerciais Gerais";"16110101 - SERV.ADMINISTRAT.E COMERCIAIS GERAIS-PRINC.";"62.610,00";"3.555,00";"5,68%";"0,00";
"2023";"26000 - Ministério da Educação";"26267 - Universidade Federal da Integração Latino-Americana";"158658 - UNIV. FEDERAL DA INTEGRACAO-LATINO-AMERICANA";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"191 - Multas administrativas, contratuais e judiciais";"19110901 - MULTAS E JUROS PREVISTOS EM CONTRATOS-PRINC.";"2.694,00";"37.776,92";"1402,26%";"0,00";
"2023";"44000 - Ministério do Meio Ambiente e Mudança do Clima";"20701 - Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis";"193034 - IBAMA - INST.BRASILEIRO MEIO AMBIENTE/MATRIZ";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"191 - Multas administrativas, contratuais e judiciais";"19110102 - MULTAS PREVISTAS EM LEGISL.ESPECIFICA-MUL.JUR";"0,00";"3.089,36";"0,00%";"0,00";
"2023";"26000 - Ministério da Educação";"26251 - Fundação Universidade Federal do Tocantins";"154419 - FUNDACAO UNIVERSIDADE FEDERAL DO TOCANTINS";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19220631 - RESTIT.DESP.PRIMARIAS EX.ANTERIORES-PRINC.";"0,00";"0,00";"0,00%";"0,00";
"2023";"53000 - Ministério da Integração e do Desenvolvimento Regional";"53903 - Fundo Constitucional de Financiamento do Nordeste";"537001 - FUNDO CONSTITUCIONAL DE FINANCIAM.DO NORDESTE";"1 - Receitas Correntes";"11 - Impostos, Taxas e Contribuições de Melhoria";"111 - Impostos";"11140142 - IPI-VINCULADOS A IMPORTACAO-MULTAS E JUROS";"278.712,00";"0,00";"0,00%";"0,00";
"2023";"26000 - Ministério da Educação";"26409 - Instituto Federal de Minas Gerais";"158122 - INST.FED.DE EDUC.,CIENC.E TEC.DE MINAS GERAIS";"2 - Receitas de Capital";"22 - Alienação de Bens";"222 - Alienação de bens imóveis";"22210101 - ALIENACAO DE BENS IMOVEIS EM GERAL-PRINC.";"1.000.000,00";"10.352.364,57";"1035,24%";"0,00";
