"Mês Ano";"Programa Orçamentário";"Ação Orçamentária";"Valor Empenhado";"Valor Liquidado";"Valor Pago";"Valor Restos a Pagar Pagos";
"03/2023";"0033 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER JUDICIARIO";"4257 - JULGAMENTO DE CAUSAS NA JUSTICA FEDERAL";"136.173,18";"109.225,63";"1.400,00";
"03/2023";"3001 - ENERGIA ELETRICA";"4880 - FISCALIZACAO DOS SERVICOS DE ENERGIA ELETRICA";"- 128.416,00";"247.939,11";"216.124,75";
"03/2023";"2221 - RECURSOS HIDRICOS";"15XT - IMPLANTACAO DE SISTEMAS ADUTORES PARA ABASTECIMENTO DE AGUA DO CANAL DO SERTAO ALAGOANO";"0,00";"27.077,63";"5.250,05";
"03/2023";"2217 - DESENVOLVIMENTO REGIONAL, TERRITORIAL E URBANO";"21DI - REGULARIZACAO AMBIENTAL E FUNDIARIA DE PROJETOS PUBLICOS DE IRRIGACAO";"76.855,13";"42.027,58";"30.004,05";
"03/2023";"1031 - AGROPECUARIA SUSTENTAVEL";"20Y2 - REGISTRO, MONITORAMENTO, PESQUISA E ESTATISTICA DA ATIVIDADE PESQUEIRA";"1.048.070,91";"36.431,53";"0,00";
"03/2023";"5025 - CULTURA";"20ZH - PRESERVACAO DO PATRIMONIO CULTURAL BRASILEIRO";"505.913,26";"68.513,35";"98.340,79";
"03/2023";"2080 - EDUCACAO DE QUALIDADE PARA TODOS";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"0,00";"0,00";"0,00";
"03/2023";"1031 - AGROPECUARIA SUSTENTAVEL";"2137 - FISCALIZACAO DOS ESTOQUES E DAS OPERACOES DE GARANTIA E SUSTENTACAO DE PRECOS NA COMERCIALIZACAO DE PRODUTOS AGROPECUARIOS";"46.959,93";"45.303,88";"43.857,18";
"03/2023";"3006 - TRANSPORTE TERRESTRE E TRANSITO";"7I71 - CONSTRUCAO DE CONTORNO RODOVIARIO EM JATAI - NA BR-060/GO";"0,00";"0,00";"0,00";
"03/2023";"5011 - EDUCACAO BASICA DE QUALIDADE";"0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA";"43.301.696,94";"38.121.567,80";"38.121.567,80";
"03/2023";"3005 - TRANSPORTE AQUAVIARIO";"219Z - CONSERVACAO E RECUPERACAO DE ATIVOS DE INFRAESTRUTURA DA UNIAO";"5.518.415,29";"0,00";"0,00";
"03/2023";"1031 - AGROPECUARIA SUSTENTAVEL";"0281 - SUBVENCAO ECONOMICA EM OPERACOES NO AMBITO DO PROGRAMA NACIONAL DE FORTALECIMENTO DA AGRICULTURA FAMILIAR - PRONAF (LEI N. 8.427, DE 1992)";"5.000,00";"319.606.378,12";"319.606.378,12";
"03/2023";"1031 - AGROPECUARIA SUSTENTAVEL";"00RW - SUBVENCAO ECONOMICA EM OPERACOES DE INVESTIMENTO RURAL E AGROINDUSTRIAL DESTINADAS A EMPRESAS CEREALISTAS (LEI N. 13.986, DE 2020)";"0,00";"431.605,22";"431.605,22";
"03/2023";"3006 - TRANSPORTE TERRESTRE E TRANSITO";"14LV - ADEQUACAO DE TRAVESSIA URBANA EM JUAZEIRO - NAS BRS 235/407/BA";"48.979.581,00";"0,00";"0,00";
"03/2023";"6012 - DEFESA NACIONAL";"218X - OPERACOES DE GARANTIA DA LEI E DA ORDEM";"0,00";"0,00";"0,00";
"03/2023";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2017 - COMUNICACAO INSTITUCIONAL";"35.052.545,94";"0,00";"0,00";
"03/2023";"2213 - MODERNIZACAO TRABALHISTA E TRABALHO DIGNO";"20YW - PRODUCAO E DIFUSAO DE CONHECIMENTOS TECNICO-CIENTIFICOS QUE CONTRIBUAM PARA A PROMOCAO DA SEGURANCA E SAUDE DOS TRABALHADORES E TRABALHADORAS E QUE SUBSIDIEM POLITICAS PUBLICAS NO CAMPO DO TRABALHO DIGNO";"20.236,63";"88.072,87";"86.568,73";
"03/2023";"6012 - DEFESA NACIONAL";"20SA - MANUTENCAO DE SISTEMAS DE INFORMACOES MILITARES DA FORCA AEREA";"1.704.369,53";"50.303,56";"9.533,62";
"03/2023";"2030 - EDUCACAO BASICA";"12KU - APOIO A IMPLANTACAO DE ESCOLAS PARA EDUCACAO INFANTIL";"0,00";"0,00";"0,00";
"03/2023";"2212 - MELHORIA DO AMBIENTE DE NEGOCIOS E DA PRODUTIVIDADE";"210E - PROMOCAO DO DESENVOLVIMENTO INDUSTRIAL";"25.000,00";"1.701,79";"1.701,79";
"03/2023";"5033 - SEGURANCA ALIMENTAR E NUTRICIONAL";"2798 - AQUISICAO E DISTRIBUICAO DE ALIMENTOS DA AGRICULTURA FAMILIAR PARA PROMOCAO DA SEGURANCA ALIMENTAR E NUTRICIONAL";"0,00";"0,00";"0,00";
"03/2023";"2015 - FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"20YS - MANUTENCAO E FUNCIONAMENTO DO PROGRAMA FARMACIA POPULAR DO BRASIL PELO SISTEMA DE CO-PAGAMENTO";"0,00";"0,00";"0,00";
"03/2023";"5021 - GESTAO E ORGANIZACAO DO SUS";"20YN - SISTEMAS DE TECNOLOGIA DE INFORMACAO E COMUNICACAO PARA A SAUDE (E-SAUDE)";"22.441.273,83";"5.463.489,21";"1.933.675,68";
"03/2023";"4005 - PROTECAO JURIDICA DA UNIAO";"10TN - IMPLANTACAO DA ADVOCACIA PUBLICA ELETRONICA E-AGU";"0,00";"0,00";"0,00";
"03/2023";"6012 - DEFESA NACIONAL";"2868 - COMBUSTIVEIS E LUBRIFICANTES DE AVIACAO";"17.285.152,04";"14.626.920,58";"15.091.034,21";
"03/2023";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"20RH - GERENCIAMENTO DAS POLITICAS DE EDUCACAO";"4.984.209,28";"1.343.773,55";"1.349.394,51";
"03/2023";"3006 - TRANSPORTE TERRESTRE E TRANSITO";"7S73 - ADEQUACAO DE TRECHO RODOVIARIO - ACESSO A ONDA VERDE - ENTRONCAMENTO SP-355 - NA BR-153/SP";"0,00";"0,00";"0,00";
"03/2023";"6012 - DEFESA NACIONAL";"15LR - IMPLANTACAO DA GEOINFORMACAO DE DEFESA - GEODEF";"254.545,86";"75.247,50";"149.033,00";
"03/2023";"2218 - GESTAO DE RISCOS E DE DESASTRES";"20GB - MONITORAMENTO E ALERTA DE DESASTRES NATURAIS - CEMADEN";"2.293.693,40";"567.830,67";"567.830,67";
"03/2023";"2201 - BRASIL MODERNIZA";"217Z - GESTAO DO SISTEMA NACIONAL DE CERTIFICACAO DIGITAL DA INFRAESTRUTURA DE CHAVES PUBLICAS - ICP - BRASIL E DE OUTRAS TECNOLOGIAS DE SEGURANCA DA INFORMACAO E IDENTIFICACAO DIGITAL";"1.807.519,25";"1.395.973,31";"1.367.498,16";
"03/2023";"5015 - JUSTICA";"20I7 - PROMOCAO DA POLITICA NACIONAL DE JUSTICA";"- 260.064,00";"128.220,41";"128.220,41";
"03/2023";"5016 - SEGURANCA PUBLICA, COMBATE A CORRUPCAO, AO CRIME ORGANIZADO E AO CRIME VIOLENTO";"15WF - REFORMA DA SEDE DA SUPERINTENDENCIA DO RIO GRANDE DO SUL";"0,00";"0,00";"0,00";
"03/2023";"6012 - DEFESA NACIONAL";"20XL - SAUDE EM OPERACOES MILITARES";"0,00";"0,00";"0,00";
"03/2023";"5029 - PRODUCAO DE DADOS E CONHECIMENTO PARA O APRIMORAMENTO DE POLITICAS PUBLICAS";"4923 - PRODUCAO E DISSEMINACAO DE DADOS PARA GESTAO DE POLITICAS DO MINISTERIO DO DESENVOLVIMENTO E ASSISTENCIA SOCIAL, FAMILIA E COMBATE A FOME";"550.000,00";"118.320,93";"118.320,93";
"03/2023";"5033 - SEGURANCA ALIMENTAR E NUTRICIONAL";"2792 - DISTRIBUICAO DE ALIMENTOS A GRUPOS POPULACIONAIS TRADICIONAIS E ESPECIFICOS E A FAMILIAS EM SITUACAO DE INSEGURANCA ALIMENTAR E NUTRICIONAL ADVINDAS DE SITUACOES DE EMERGENCIA OU CALAMIDADE PUBLICA";"123.112,61";"4.514.587,61";"4.514.587,61";
"03/2023";"0617 - PROTECAO E PROMOCAO DOS DIREITOS DOS POVOS INDIGENAS";"21BO - DIREITOS PLURIETNICO-CULTURAIS E SOCIAIS DOS POVOS INDIGENAS";"1.987.178,73";"721.399,11";"642.217,05";
"03/2023";"5021 - GESTAO E ORGANIZACAO DO SUS";"218U - APOIO AO CUSTEIO DE DESPESAS INSTITUCIONAIS DE ENTIDADES REPRESENTATIVAS DOS ENTES ESTADUAIS E MUNICIPAIS NO AMBITO DA SAUDE - CONASS E CONASEMS";"0,00";"1.201.666,66";"1.201.666,66";
"03/2023";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"20U6 - PESQUISAS E ESTUDOS ESTATISTICOS E GEOCIENTIFICOS";"2.198.361,76";"3.469.182,49";"3.425.241,41";
"03/2023";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"20U7 - CENSOS DEMOGRAFICO, AGROPECUARIO E GEOGRAFICO";"22.486.883,95";"57.281.527,56";"54.068.726,10";
"03/2023";"5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO";"4909 - FUNCIONAMENTO DE PROGRAMAS DE POS-GRADUACAO E DEMAIS ATIVIDADES EDUCATIVAS EM BOTANICA E MEIO AMBIENTE E CAMPOS AFINS";"26.800,00";"23.634,21";"23.634,21";
"03/2023";"5011 - EDUCACAO BASICA DE QUALIDADE";"00O0 - CONCESSAO DE BOLSAS DE APOIO A EDUCACAO BASICA";"87.861.985,00";"73.747.133,00";"69.071.077,62";
"03/2023";"3006 - TRANSPORTE TERRESTRE E TRANSITO";"10IX - ADEQUACAO DE TRECHO RODOVIARIO - ENTRONCAMENTO BR-116/259/451 (GOVERNADOR VALADARES) - ENTRONCAMENTO MG-020 - NA BR-381/MG";"2.750.000,00";"0,00";"0,00";
"03/2023";"2221 - RECURSOS HIDRICOS";"10ZW - RECUPERACAO HIDROAMBIENTAL NAS BACIAS HIDROGRAFICAS NA AREA DE ATUACAO DA CODEVASF";"0,00";"0,00";"0,00";
"03/2023";"0901 - OPERACOES ESPECIAIS: CUMPRIMENTO DE SENTENCAS JUDICIAIS";"0734 - INDENIZACAO A VITIMAS DE VIOLACAO DAS OBRIGACOES CONTRAIDAS PELA UNIAO POR MEIO DA ADESAO A TRATADOS INTERNACIONAIS DE PROTECAO DOS DIREITOS HUMANOS";"0,00";"0,00";"0,00";
"03/2023";"1040 - GOVERNANCA FUNDIARIA";"211A - DESENVOLVIMENTO E GESTAO AMBIENTAL PARA O PUBLICO DA REFORMA AGRARIA";"1.643.529,68";"575.226,09";"577.085,88";
"03/2023";"6012 - DEFESA NACIONAL";"21EA - MANUTENCAO DA CAPACIDADE OPERATIVA DAS FRAGATAS ?CLASSE TAMANDARE? DESENVOLVIDAS NO AMBITO DO PROGRAMA FRAGATA CLASSE TAMANDARE (PFCT)";"120.896,03";"0,00";"0,00";
"03/2023";"2106 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CIENCIA, TECNOLOGIA, INOVACOES E COMUNICACOES";"2000 - ADMINISTRACAO DA UNIDADE";"0,00";"0,00";"0,00";
"03/2023";"2213 - MODERNIZACAO TRABALHISTA E TRABALHO DIGNO";"4741 - CADASTROS PUBLICOS E SISTEMAS DE INTEGRACAO DAS ACOES DE TRABALHO E EMPREGO";"0,00";"0,00";"0,00";
"03/2023";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"218Y - DESPESAS JUDICIAIS DA UNIAO, DE SUAS AUTARQUIAS E FUNDACOES PUBLICAS";"223.145,00";"283.826,23";"295.099,58";
"03/2023";"0033 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER JUDICIARIO";"4269 - PLEITOS ELEITORAIS";"8.619,45";"8.619,45";"8.619,45";
"03/2023";"3003 - PETROLEO, GAS, DERIVADOS E BIOCOMBUSTIVEIS";"212K - REGULACAO DA EXPLORACAO, DESENVOLVIMENTO E PRODUCAO DE PETROLEO, GAS NATURAL E BIOCOMBUSTIVEIS";"1.437.567,93";"1.716.572,81";"1.686.207,46";
"03/2023";"2080 - EDUCACAO DE QUALIDADE PARA TODOS";"0E53 - AQUISICAO DE VEICULOS PARA O TRANSPORTE ESCOLAR DA EDUCACAO BASICA - CAMINHO DA ESCOLA";"0,00";"0,00";"0,00";
"03/2023";"2217 - DESENVOLVIMENTO REGIONAL, TERRITORIAL E URBANO";"1D73 - APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO VOLTADO A IMPLANTACAO E QUALIFICACAO VIARIA";"0,00";"0,00";"0,00";
"03/2023";"2221 - RECURSOS HIDRICOS";"21DD - REABILITACAO DE BARRAGENS E DE OUTRAS INFRAESTRUTURAS HIDRICAS";"332.850,75";"165.843,90";"4.698,90";
"03/2023";"2221 - RECURSOS HIDRICOS";"20N4 - OPERACAO E MANUTENCAO DE INFRAESTRUTURAS HIDRICAS";"116.617,40";"14.629,26";"3.577,66";
"03/2023";"2210 - EMPREGABILIDADE";"2B12 - FOMENTO A INCLUSAO PRODUTIVA";"150.000,00";"0,00";"0,00";
"03/2023";"2217 - DESENVOLVIMENTO REGIONAL, TERRITORIAL E URBANO";"20EY - OPERACAO E MANUTENCAO DE PROJETOS PUBLICOS DE IRRIGACAO DE INTERESSE SOCIAL";"3.993.204,43";"7.402.930,94";"165.914,09";
"03/2023";"2217 - DESENVOLVIMENTO REGIONAL, TERRITORIAL E URBANO";"2819 - FUNCIONAMENTO DE ESTACOES E CENTROS DE PESQUISA EM AQUICULTURA";"917.836,39";"514.766,40";"30.825,88";
"03/2023";"6012 - DEFESA NACIONAL";"157N - ADEQUACAO DA BRIGADA ANFIBIA DE FUZILEIROS NAVAIS - PROBANF";"0,00";"0,00";"0,00";
"03/2023";"5026 - ESPORTE";"20JO - PROMOCAO E APOIO AO DESENVOLVIMENTO DO FUTEBOL FEMININO E MASCULINO E A DEFESA DOS DIREITOS DO TORCEDOR";"0,00";"0,00";"0,00";
"03/2023";"5028 - INCLUSAO SOCIAL POR MEIO DO BOLSA FAMILIA E DA ARTICULACAO DE POLITICAS PUBLICAS";"00S4 - AUXILIO EMERGENCIAL DE PROTECAO SOCIAL A PESSOAS EM SITUACAO DE VULNERABILIDADE, DEVIDO A PANDEMIA DA COVID-19";"0,00";"0,00";"0,00";
"03/2023";"1040 - GOVERNANCA FUNDIARIA";"210Z - IDENTIFICACAO, RECONHECIMENTO E TITULACAO DE TERRITORIOS QUILOMBOLAS";"55.998,15";"9.506,82";"9.506,82";
"03/2023";"3006 - TRANSPORTE TERRESTRE E TRANSITO";"7M91 - CONSTRUCAO DE CONTORNO RODOVIARIO EM MARINGA - NA BR-376/PR";"2.653.328,00";"0,00";"0,00";
"03/2023";"3006 - TRANSPORTE TERRESTRE E TRANSITO";"12KF - ADEQUACAO DE TRECHO RODOVIARIO - SAO MIGUEL DO OESTE - DIVISA SC/PR - NA BR-163/SC";"3.320.000,00";"8.513,68";"8.513,68";
"03/2023";"3006 - TRANSPORTE TERRESTRE E TRANSITO";"13YE - ADEQUACAO DE TRECHO RODOVIARIO - ENTRONCAMENTO BR-104/408/PB-095 (CAMPINA GRANDE) - ENTRONCAMENTO BR-110/361 (PATOS) - NA BR-230/PB";"0,00";"0,00";"0,00";
"03/2023";"6011 - COOPERACAO COM O DESENVOLVIMENTO NACIONAL";"21C0 - ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS";"0,00";"0,00";"0,00";
"03/2023";"3006 - TRANSPORTE TERRESTRE E TRANSITO";"13X7 - ADEQUACAO DE TRECHO RODOVIARIO - DIVISA PE/BA (IBO) - FEIRA DE SANTANA - NA BR-116/BA";"18.978.844,00";"0,00";"0,00";
"03/2023";"3006 - TRANSPORTE TERRESTRE E TRANSITO";"7X75 - ADEQUACAO DE TRECHO RODOVIARIO - FIM DAS OBRAS DE DUPLICACAO - ESTADIO MUNICIPAL (DEMERVAL LOBAO) - NA BR-316/PI";"0,00";"0,00";"0,00";
"03/2023";"3006 - TRANSPORTE TERRESTRE E TRANSITO";"13YK - CONSTRUCAO DE TRECHO RODOVIARIO - LARANJAL DO JARI - ENTRONCAMENTO BR-210/AP-030 - NA BR-156/AP";"143.600,85";"8.000,00";"8.000,00";
"03/2023";"2217 - DESENVOLVIMENTO REGIONAL, TERRITORIAL E URBANO";"21DK - GESTAO DE PROJETOS PUBLICOS DE IRRIGACAO";"464.212,91";"306.852,33";"22.469,89";
"03/2023";"0909 - OPERACOES ESPECIAIS: OUTROS ENCARGOS ESPECIAIS";"0023 - OBRIGACOES COM A GARANTIA DE CONTRATOS DE FINANCIAMENTO HABITACIONAL";"24.374.475,24";"24.374.475,24";"24.374.475,24";
"03/2023";"5019 - ATENCAO PRIMARIA A SAUDE";"21DX - MANUTENCAO DE CONTRATOS DE GESTAO COM A AGENCIA BRASILEIRA DE APOIO A GESTAO DO SUS (AGSUS)";"0,00";"100.678.863,00";"100.678.863,00";
"03/2023";"2080 - EDUCACAO DE QUALIDADE PARA TODOS";"0048 - APOIO A ENTIDADES DE ENSINO SUPERIOR NAO FEDERAIS";"0,00";"0,00";"0,00";
"03/2023";"2216 - POLITICA EXTERNA";"2534 - FORMACAO E APERFEICOAMENTO DE DIPLOMATAS";"117.813,15";"88.886,23";"62.243,48";
"03/2023";"2222 - SANEAMENTO BASICO";"00UM - APOIO A IMPLANTACAO, AMPLIACAO, MANUTENCAO, MELHORIA OU ADEQUACAO DE SISTEMAS DE ESGOTAMENTO SANITARIO NA AREA DE ATUACAO DA CODEVASF";"51.545,66";"45.497,37";"2.193,80";
"03/2023";"5032 - REDE DE SUPORTE SOCIAL AO DEPENDENTE QUIMICO: CUIDADOS,PREVENCAO E REINSERCAO SOCIAL";"20R9 - REDUCAO DA DEMANDA DE DROGAS";"8.466.998,01";"1.091.272,40";"908.186,98";
"03/2023";"5033 - SEGURANCA ALIMENTAR E NUTRICIONAL";"215I - CONSOLIDACAO DA IMPLANTACAO DO SISTEMA NACIONAL DE SEGURANCA ALIMENTAR E NUTRICIONAL - SISAN";"0,00";"0,00";"0,00";
"03/2023";"5034 - PROTECAO A VIDA, FORTALECIMENTO DA FAMILIA, PROMOCAO E DEFESA DOS DIREITOS HUMANOS PARA TODOS";"0E85 - SUBVENCAO ECONOMICA EM OPERACOES DE FINANCIAMENTO PARA A AQUISICAO DE BENS E SERVICOS DE TECNOLOGIA ASSISTIVA DESTINADOS A PESSOAS COM DEFICIENCIA (LEI N. 12.613, DE 2012)";"0,00";"590.709,59";"590.709,59";
"03/2023";"2206 - POLITICA NUCLEAR";"20UW - SEGURANCA NUCLEAR, CONTROLE DE MATERIAL NUCLEAR E PROTECAO FISICA DE INSTALACOES NUCLEARES E RADIATIVAS";"0,00";"0,00";"0,00";
"03/2023";"1040 - GOVERNANCA FUNDIARIA";"210R - MONITORAMENTO DE CONFLITOS AGRARIOS E PACIFICACAO NO CAMPO";"86.314,54";"14.282,66";"15.061,77";
"03/2023";"3003 - PETROLEO, GAS, DERIVADOS E BIOCOMBUSTIVEIS";"4892 - PLANEJAMENTO DOS SETORES DE PETROLEO, DERIVADOS, GAS NATURAL E BIOCOMBUSTIVEIS";"0,00";"11.871,69";"11.871,69";
"03/2023";"6012 - DEFESA NACIONAL";"20XO - DESENVOLVIMENTO TECNOLOGICO DA MARINHA";"1.466.287,00";"0,00";"0,00";
"03/2023";"2216 - POLITICA EXTERNA";"6105 - RELACOES E NEGOCIACOES NO AMBITO DA ORGANIZACAO MUNDIAL DO COMERCIO - OMC";"17.808,32";"15.879,90";"15.879,90";
"03/2023";"2223 - A HORA DO TURISMO";"10V0 - APOIO A PROJETOS DE INFRAESTRUTURA TURISTICA";"247.250,00";"3.500,00";"3.500,00";
"03/2023";"2049 - MORADIA DIGNA";"10S6 - APOIO A URBANIZACAO DE ASSENTAMENTOS PRECARIOS POR MEIO DO FUNDO NACIONAL DE HABITACAO DE INTERESSE SOCIAL";"0,00";"0,00";"0,00";
"03/2023";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0369 - TRANSFERENCIA DAS QUOTAS ESTADUAL E MUNICIPAL DO SALARIO-EDUCACAO";"0,00";"1.426.133.265,10";"1.426.133.265,10";
"03/2023";"6012 - DEFESA NACIONAL";"20XV - OPERACAO DO SISTEMA DE CONTROLE DO ESPACO AEREO BRASILEIRO - SISCEAB";"226.819.168,87";"102.811.545,65";"102.018.863,56";
"03/2023";"6012 - DEFESA NACIONAL";"20XB - PESQUISA E DESENVOLVIMENTO NO SETOR AEROESPACIAL";"2.448.930,70";"2.083.413,32";"2.232.075,25";
"03/2023";"2208 - TECNOLOGIAS APLICADAS, INOVACAO E DESENVOLVIMENTO SUSTENTAVEL";"00RL - FORMACAO E EXPANSAO DA CAPACITACAO DE RECURSOS HUMANOS EM ATIVIDADES DE PESQUISA TECNOLOGICA, EMPREENDEDORISMO E INOVACAO";"358.427,86";"259.862,26";"230.782,26";
"03/2023";"2215 - POLITICA ECONOMICA E EQUILIBRIO FISCAL";"20Z7 - GESTAO DE SISTEMAS INFORMATIZADOS DE ADMINISTRACAO FINANCEIRA E CONTABIL";"71.221.699,58";"11.884.940,45";"11.875.096,37";
"03/2023";"5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO";"00P1 - APOIO A RESIDENCIA EM SAUDE";"70.140.881,01";"66.648.091,83";"65.723.352,06";
"03/2023";"2212 - MELHORIA DO AMBIENTE DE NEGOCIOS E DA PRODUTIVIDADE";"21B2 - GESTAO E MODERNIZACAO DOS RECURSOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO";"2.562.362,26";"696.663,58";"666.844,46";
"03/2023";"2110 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA ECONOMIA";"20VF - FORTALECIMENTO INSTITUCIONAL";"0,00";"0,00";"0,00";
"03/2023";"3006 - TRANSPORTE TERRESTRE E TRANSITO";"7L92 - CONSTRUCAO DE PONTE SOBRE O RIO ARAGUAIA EM XAMBIOA - NA BR-153/TO";"362.627,53";"0,00";"0,00";
"03/2023";"3005 - TRANSPORTE AQUAVIARIO";"127G - CONSTRUCAO DE TERMINAIS FLUVIAIS";"0,00";"0,00";"0,00";
"03/2023";"3006 - TRANSPORTE TERRESTRE E TRANSITO";"13X5 - ADEQUACAO DE TRAVESSIA URBANA EM IMPERATRIZ - NA BR-010/MA";"250.000,00";"446.678,43";"446.678,43";
"03/2023";"2111 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DO DESENVOLVIMENTO REGIONAL";"2000 - ADMINISTRACAO DA UNIDADE";"0,00";"0,00";"0,00";
"03/2023";"5018 - ATENCAO ESPECIALIZADA A SAUDE";"21D9 - ESTRUTURACAO DOS SERVICOS DE HEMATOLOGIA E HEMOTERAPIA";"0,00";"0,00";"0,00";
"03/2023";"5017 - ASSISTENCIA FARMACEUTICA NO SUS";"20AE - PROMOCAO DA ASSISTENCIA FARMACEUTICA E INSUMOS ESTRATEGICOS NA ATENCAO BASICA EM SAUDE";"120.532.082,97";"104.197.742,11";"104.197.742,11";
"03/2023";"6012 - DEFESA NACIONAL";"1N47 - CONSTRUCAO DE NAVIOS-PATRULHA DE 500 TONELADAS (NPA 500T)";"8.372.279,55";"0,00";"0,00";
"03/2023";"0461 - PROMOCAO DA PESQUISA E DO DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO";"4214 - FOMENTO A PESQUISA E AO DESENVOLVIMENTO DE CONHECIMENTOS CIENTIFICOS";"29.155,61";"29.155,61";"29.155,61";
"03/2023";"1041 - CONSERVACAO E USO SUSTENTAVEL DA BIODIVERSIDADE E DOS RECURSOS NATURAIS";"6925 - LICENCIAMENTO AMBIENTAL FEDERAL";"975.406,22";"543.029,49";"490.294,98";
"03/2023";"5016 - SEGURANCA PUBLICA, COMBATE A CORRUPCAO, AO CRIME ORGANIZADO E AO CRIME VIOLENTO";"21BP - APRIMORAMENTO DO SISTEMA PENITENCIARIO NACIONAL E INCENTIVO AO DESENVOLVIMENTO DA INTELIGENCIA PENITENCIARIA";"- 2.547.695,47";"3.523.364,66";"3.496.210,64";
"03/2023";"0910 - OPERACOES ESPECIAIS: GESTAO DA PARTICIPACAO EM ORGANISMOS E ENTIDADES NACIONAIS E INTERNACIONAIS";"0B73 - CONTRIBUICAO A ORGANIZACAO DAS NACOES UNIDAS PARA O DESENVOLVIMENTO INDUSTRIAL - UNIDO (MRE)";"0,00";"0,00";"0,00";
"03/2023";"2058 - DEFESA NACIONAL";"219D - ADEQUACAO DE ATIVOS DE INFRAESTRUTURA DAS ORGANIZACOES MILITARES";"0,00";"0,00";"0,00";
"03/2023";"5023 - VIGILANCIA EM SAUDE";"00UB - TRANSFERENCIA AOS ENTES FEDERATIVOS PARA O PAGAMENTO DOS VENCIMENTOS DOS AGENTES DE COMBATE AS ENDEMIAS";"320.575.836,00";"318.990.000,00";"318.990.000,00";
"03/2023";"2204 - BRASIL NA FRONTEIRA DO CONHECIMENTO";"154K - CONSTRUCAO DA INFRAESTRUTURA DO INSTITUTO NACIONAL DO SEMIARIDO - INSA";"0,00";"0,00";"0,00";
"03/2023";"2015 - FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"6146 - PESQUISA EM SAUDE E AVALIACAO DE NOVAS TECNOLOGIAS PARA O SUS";"0,00";"0,00";"0,00";
"03/2023";"6011 - COOPERACAO COM O DESENVOLVIMENTO NACIONAL";"7XM8 - IMPLANTACAO DE AERODROMO EM SANTA ROSA DO PURUS/AC";"315.400,00";"272.792,00";"272.792,00";
"03/2023";"5016 - SEGURANCA PUBLICA, COMBATE A CORRUPCAO, AO CRIME ORGANIZADO E AO CRIME VIOLENTO";"154T - CONSTRUCAO DE UNIDADES OPERACIONAIS E ADMINISTRATIVAS DA PRF";"1.675.758,38";"1.123.631,11";"1.029.379,25";
"03/2023";"6012 - DEFESA NACIONAL";"14T0 - AQUISICAO DE AERONAVES DE CACA E SISTEMAS AFINS - PROJETO FX-2";"200.424.427,64";"7.813,55";"7.813,55";
"03/2023";"2015 - FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"7690 - ESTRUTURACAO DOS SERVICOS DE HEMATOLOGIA E HEMOTERAPIA";"0,00";"0,00";"0,00";
"03/2023";"2015 - FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"20R4 - APOIO A IMPLEMENTACAO DA REDE CEGONHA";"0,00";"0,00";"0,00";
"03/2023";"5021 - GESTAO E ORGANIZACAO DO SUS";"8753 - MONITORAMENTO, AVALIACAO E GESTAO DA INFORMACAO ESTRATEGICA EM SAUDE";"0,00";"0,00";"0,00";
"03/2023";"0909 - OPERACOES ESPECIAIS: OUTROS ENCARGOS ESPECIAIS";"00UQ - ASSISTENCIA FINANCEIRA A UNIAO, AOS ESTADOS, AO DISTRITO FEDERAL E AOS MUNICIPIOS, RELACIONADA AO AUXILIO EMERGENCIAL - EMENDA CONSTITUCIONAL N. 123, DE 2022";"0,00";"0,00";"0,00";
"03/2023";"2221 - RECURSOS HIDRICOS";"20VR - CONSERVACAO E RECUPERACAO DE BACIAS HIDROGRAFICAS";"0,00";"0,00";"0,00";
